x_ 1, x_ 2, x_ 3, x_ 4, x_ 5, x_ 6, x_ 7, x_ 8, x_ 9, x_10, x_11, x_12, x_13, x_14, x_15, x_16, x_17, x_18, x_19, x_20, x_21, x_22, x_23, x_24, x_25, x_26, x_27, x_28, x_29, x_30, x_31, x_32, x_33, x_34, x_35, x_36, x_37, x_38, x_39, x_40, x_41, x_42, x_43, x_44, x_45, x_46, x_47, x_48, x_49, x_50, x_51, x_52, x_53, x_54, x_55, x_56, x_57, x_58, x_59, x_60, x_61, x_62, x_63, x_64, x_65, x_66, x_67, x_68, x_69, x_70, x_71, x_72, x_73, x_74, x_75, x_76, x_77, x_78, x_79, x_80, x_81, x_82, x_83, x_84, x_85, x_86, x_87, x_88, x_89, x_90, x_91, x_92, x_93, x_94, x_95, C_ 1, C_ 2, C_ 3, C_ 4, C_ 5
25.168776, 17.084971, NaN, -4.337312, -14.471463, -1.457499, -36.602793, 14.198982, 0.089340, 7.939098, NaN, -7.447248, 12.401713, -8.270528, -3.191734, 4.739767, NaN, 11.647079, 10.923169, -21.567194, 10.451168, -2.868812, NaN, 11.962888, 14.671341, 3.735493, 15.941955, NaN, -3.597274, NaN, -10.136979, -11.374594, NaN, -19.556689, -11.039265, -2.978045, -4.442964, -3.667429, NaN, NaN, 13.638865, 5.056379, -12.666603, -11.950275, -8.872158, -16.616050, NaN, 5.097564, 14.253425, -16.544792, -11.920192, 14.189172, NaN, 8.615920, NaN, 7.328412, -1.182210, 15.361748, 17.761680, -0.110969, 15.236736, -8.221941, 9.910526, 8.130901, NaN, 15.375646, 5.109888, -25.084622, -21.507898, 10.551233, 4.376917, NaN, 10.395797, -1.904952, -11.011231, 15.777668, -7.284413, 2.632482, 6.401893, 7.984074, 10.199251, -9.532809, 9.709092, 9.416316, 6.450199, 15.430854, 1.709339, 17.954629, NaN, NaN, -12.917410, NaN, -12.910947, 25.149067, -10.474584, I, H, K, H, I
26.600093, 11.896980, NaN, -2.576293, -14.661947, 1.582115, NaN, 18.627578, NaN, 11.169650, 1.498670, -6.646029, 15.091003, -5.154477, 1.505706, 6.712446, 10.730513, 9.974248, 15.373567, -21.372576, 8.427999, NaN, 35.017008, 16.837664, 17.380076, 0.696826, 17.113745, 15.386575, -9.847431, -2.285111, -16.398227, -5.538546, NaN, -14.019578, -9.618261, 0.753602, -3.776924, 2.043541, NaN, NaN, NaN, 8.983813, -10.444084, -10.543513, -8.846381, -14.631427, -0.565830, 1.844315, 7.063619, -20.333617, -6.490808, 12.310024, 6.693978, 3.803091, 4.839779, 7.084526, -3.798383, NaN, 15.104646, 2.520687, 15.708259, -3.626649, 17.904963, NaN, 11.932466, 11.799435, 10.063376, -24.017507, -16.313209, 16.327523, 6.043272, -7.739189, 7.678041, -0.006580, -5.860823, 25.565234, -6.052623, NaN, NaN, 11.724136, 9.538529, -8.483347, 1.467870, 8.131385, NaN, 21.945153, 1.269120, 14.484109, NaN, -6.956265, -13.309851, 7.941978, NaN, 28.194258, -10.867576, NaN, H, J, J, I
22.125207, NaN, -12.863954, -5.952859, -16.708521, -5.817899, -38.782801, 14.294809, -6.625996, NaN, NaN, -9.602568, 13.394432, -9.440124, -5.354829, 1.337822, 11.490975, 10.165238, 12.988816, NaN, 5.580019, 2.326877, 28.905404, NaN, 11.314560, -0.515736, 14.947539, 11.379793, -7.718141, -3.894932, -19.293978, -9.168338, NaN, -21.341726, -11.756236, -2.614584, -6.270249, -2.312691, 0.145073, -10.057964, 14.253430, 2.338417, -15.222540, NaN, -5.789654, -17.062384, -2.091110, NaN, NaN, -19.810173, -9.690942, 10.294112, 9.859542, 2.901077, -1.941388, 9.200195, -6.871490, 12.715521, 6.711617, -4.871524, 9.228919, -11.038144, 9.126784, NaN, 8.336383, 12.957386, 2.488942, -28.227605, -25.582722, 12.369912, 5.769941, -5.091208, NaN, -4.766068, -11.108321, 19.949550, -11.486315, 1.715892, 6.901054, 2.909123, NaN, -13.976874, NaN, 5.349500, 0.268311, 18.019794, -0.905785, 12.921106, -5.841478, -12.463670, -19.073569, 0.998998, NaN, 22.907231, -16.436701, J, H, NaN, I, I
26.273407, 11.755056, -12.147309, -2.127995, NaN, -5.592288, -38.498126, 15.453396, -9.173758, 5.111529, 0.387391, -5.245732, 6.182893, -10.354875, -0.392102, 3.759226, 11.665718, 11.098744, 8.643786, NaN, 10.833728, -2.205251, 30.845798, 11.647164, 11.803530, 4.425331, 14.668068, 9.721641, -11.288311, -10.353324, -21.967874, -8.635409, -18.139377, -19.112538, -10.336698, -4.464840, -4.665072, -2.571088, 0.290865, -14.887276, 11.942859, 5.679590, -11.926793, -12.939331, -14.973829, NaN, -6.228805, 1.751474, NaN, -21.806596, NaN, 12.420107, NaN, 0.061283, 3.897075, 5.994215, -6.334672, NaN, 14.742362, -0.737215, 6.811680, -8.704758, 16.741916, 3.545869, 10.628117, NaN, 8.137316, -26.397040, -20.659286, 14.193753, 1.077909, -7.460541, NaN, -6.334817, NaN, 22.503089, -12.003736, 2.756609, 11.254142, 9.365793, 6.090021, -10.548222, 2.408540, 8.087244, 8.410297, 12.192218, -0.685530, 9.893029, -7.589228, NaN, -15.550918, 8.151672, NaN, 23.737050, -10.920796, I, NaN, G, NaN, I
19.434383, 8.336214, -10.658586, -4.559928, -16.345023, -2.777965, NaN, 11.416057, -4.813700, 6.899319, -2.807199, -6.592840, NaN, -10.306583, -3.829204, -0.885894, NaN, NaN, 11.991716, -26.243566, 5.137001, 0.301433, 31.050013, 12.236913, 10.304844, 0.351611, NaN, 4.653839, NaN, NaN, -17.161767, NaN, -15.917574, NaN, -16.221289, -6.840161, -5.985562, NaN, 2.366836, -17.109130, 11.150155, NaN, -15.727263, -14.747815, -11.072555, -19.625776, -3.276609, -1.841820, 3.522966, -24.216979, -6.409032, NaN, 5.107781, 2.734141, 0.807864, -0.538797, -8.655757, 7.555262, 10.582226, 0.846211, 10.666898, -8.845805, 12.777109, NaN, 3.575807, 5.223397, 1.060993, -32.017342, -25.563742, 6.159703, 0.984581, -10.933454, 5.470519, NaN, -16.092382, 18.588851, -13.774461, NaN, NaN, 2.644065, 3.119432, -12.166099, -0.319554, 2.114568, 9.252776, 18.507152, -1.247796, 9.003885, -6.629700, NaN, NaN, 3.234554, -16.984341, 16.807528, -11.727253, J, H, J, J, K
NaN, NaN, -13.711605, -1.896730, NaN, NaN, -40.194436, 15.732260, NaN, NaN, -0.230769, -4.029667, 13.492186, -9.683261, 2.677998, NaN, 11.042293, NaN, 9.310497, -20.042237, 8.350303, -0.330475, 34.694541, 12.949550, 15.064735, 6.253503, 15.384551, 8.828267, -12.162286, NaN, -16.956043, -8.004377, -14.594060, NaN, -13.886105, -3.232833, -2.830492, 2.788057, NaN, -12.099376, 11.724020, 8.530552, -15.247651, -12.141534, -8.761221, -17.315232, -0.876285, 2.382755, 6.660039, -21.176246, -7.821078, NaN, 9.919240, 2.889185, 3.904323, 4.424469, -4.499038, NaN, 12.854590, NaN, NaN, -4.748243, 14.162082, NaN, 10.816392, 5.364117, 4.667237, -20.748780, -17.100477, 13.981775, 4.436362, -7.962197, 11.020714, -6.662044, NaN, 23.874409, -12.110994, 4.274362, 14.363092, 10.845523, 5.769926, -11.201917, 6.191031, 8.340324, 7.601760, 17.205429, 0.929241, 13.760828, -3.184262, -5.027179, -16.835996, 9.312163, -13.722494, 21.447777, -10.785844, J, H, I, H, J
24.832568, 9.537855, -7.125632, 0.226683, -13.922008, 1.809573, -36.753246, 19.692378, -0.806968, 10.580430, 4.303040, -6.134782, 14.921830, -3.940887, NaN, 7.815248, 10.884794, 14.920173, NaN, NaN, 11.423570, -1.353892, 31.320597, 17.508947, 13.241258, NaN, NaN, 8.670854, -10.586351, -4.273089, NaN, -1.748691, -14.159570, -16.391220, -13.078176, 0.595477, -3.648376, 4.231544, NaN, -9.190174, 15.236419, 6.616501, -12.152194, -10.324421, -6.227732, -14.702393, -1.622809, 2.998308, 10.140575, -12.825340, -8.479874, 17.195699, 8.176378, 7.463843, 4.286892, 6.068789, -3.044261, 14.359209, 16.022087, 3.756986, NaN, -6.594666, NaN, NaN, 5.329863, 9.162575, 4.459983, -24.499723, NaN, 8.289983, 5.811425, -8.008729, 14.165833, -0.004184, -9.824068, 23.645016, -7.558225, 9.663585, 8.984945, 7.109287, 9.915822, -7.932091, 4.731835, 4.336073, 8.950069, NaN, 3.114179, 16.868819, -6.822725, -5.265234, -8.516742, 6.400093, -13.978848, 25.588272, -15.705285, H, NaN, I, H, K
23.449273, NaN, -10.651636, -9.727201, -16.043640, -4.129135, -38.091811, 12.216055, -5.156579, 5.952425, -5.008939, -7.714839, 9.925537, -8.047028, -2.569407, -0.487935, NaN, 9.996913, 8.245442, NaN, 6.819328, 0.516491, 27.424467, 7.524058, NaN, NaN, 11.287933, 9.362701, -9.150963, -10.192143, -20.100608, NaN, -17.380059, -20.082590, -15.416558, -3.256268, -1.899121, -3.667497, -4.708516, NaN, 11.032214, 2.137666, -16.703188, -13.120950, NaN, NaN, -2.214864, 2.203999, NaN, -23.541874, -8.001142, 6.632393, 6.748116, 2.645647, 1.798271, NaN, NaN, 11.155824, 7.411527, 0.828192, 9.310832, -8.152279, 12.846686, NaN, 8.763159, 5.142702, NaN, -30.144521, -26.521449, NaN, NaN, NaN, 4.794142, -4.954897, -12.155037, 20.808104, NaN, 2.503398, NaN, 5.572434, 7.450821, -12.233162, 2.025861, 5.203827, 5.735814, 13.116297, 0.629510, 7.877165, -6.349877, -9.207043, NaN, 2.488707, NaN, 18.689391, -14.941106, H, H, NaN, J, J
32.632556, NaN, -3.886248, -1.991403, -13.394525, 0.731875, -38.616363, 17.514109, -4.049218, 13.001535, 3.340753, -4.545318, 12.064590, -5.956846, -0.572268, 9.539591, 14.231747, NaN, 17.280752, -23.294914, 10.749861, 3.470859, 28.843717, 19.592457, 15.229758, 5.228202, 19.837574, 14.741593, -6.307909, 1.271186, NaN, -6.263297, -14.745981, -16.160614, -8.936492, 0.915189, -1.806168, -0.660615, 3.210696, -11.402921, 16.668439, 5.371555, -8.984205, -10.097889, -3.008350, -10.124846, 6.012119, 2.530880, 12.785429, -20.860078, -4.432706, NaN, 6.469221, 1.290106, 0.308720, 13.535105, -0.302982, NaN, 13.569679, 4.780373, NaN, -1.363978, 15.512033, 11.185565, 11.735310, 12.427103, 6.969008, -19.306266, -26.384900, 15.610278, 9.922071, -6.863501, 5.326150, -0.884524, -5.919075, 25.312842, -12.421070, 13.150881, 8.278289, 9.545531, 10.025704, -11.453523, NaN, 12.103402, 9.079518, NaN, 3.775050, 18.131814, -8.906926, NaN, -16.590746, 9.321747, -11.960261, 27.828817, -5.778642, I, H, K, I, J
21.937811, 10.062667, -8.132763, NaN, -14.982370, -5.939951, NaN, 18.017046, -5.968678, 10.673885, -2.035230, -6.747735, 8.405228, -4.854484, -1.272732, NaN, 8.483380, NaN, 12.860963, NaN, 7.897239, -0.867824, 28.589637, 13.155516, 12.271087, 0.029100, 13.238731, 6.748933, -5.071939, -4.565891, -18.909635, -5.588662, -14.645938, -19.192345, -11.202394, -1.543188, -1.440127, -2.877996, 0.354107, -12.547465, 13.028027, NaN, NaN, -10.648397, -12.106483, -13.416265, NaN, -0.127963, 7.641226, -21.330359, -10.546408, 10.158288, 6.716212, 1.118818, 1.554130, 4.036202, -4.250708, 11.987889, 9.112385, -0.196129, NaN, -6.800841, 15.606301, 6.236976, NaN, NaN, 5.938282, -28.695128, -25.844847, NaN, 4.536515, -8.124138, NaN, -1.142248, NaN, 15.951623, -12.744437, 8.017531, 9.018892, 10.158940, 9.290075, -12.923865, 7.943618, 10.250353, 11.217179, 17.011678, NaN, NaN, -8.692460, -7.849003, -16.423567, 6.341801, -21.700161, 23.398219, -12.394792, I, H, NaN, NaN, I
25.698288, 14.209262, NaN, -1.831736, -11.032310, -3.950400, -36.100166, 18.322961, -3.724376, 10.562860, 3.953535, -5.769638, 12.273134, -8.363852, -2.700997, 8.229910, 11.915709, 12.662310, 12.619705, -23.538458, 9.005205, NaN, NaN, 15.864244, 9.940287, 4.292656, 18.275008, 13.663935, -8.450663, NaN, -17.050636, -8.700320, -17.604280, -16.712293, -10.764593, 1.069593, NaN, 5.887299, 2.657288, -9.070896, 15.188981, NaN, -11.104924, -11.583906, -8.118361, -16.602842, -6.795745, 1.087744, 6.425386, -21.324257, -8.990717, 15.451179, 9.206084, 6.754976, NaN, 10.162730, -4.577987, 16.638672, 11.358340, 3.297778, NaN, -8.792404, 16.729739, 8.247423, 4.847814, 12.715032, 3.016802, -24.870272, NaN, 13.430051, 4.109336, -2.539274, 10.101924, -3.471665, -6.052478, 24.290533, NaN, NaN, 6.324948, 4.362163, 6.914339, NaN, 2.323507, 9.640324, 4.663035, 19.149240, NaN, 17.179933, -0.526991, -9.083224, -14.869643, 4.222952, -12.078531, 23.261850, -11.760997, I, H, J, G, K
23.875638, 13.373906, NaN, -2.520780, -14.273302, NaN, NaN, 15.856849, -3.462098, 10.771007, 1.867376, -5.800836, 9.369298, -9.124780, NaN, 4.231631, 10.149280, 11.745715, 10.488704, -24.779721, 9.521733, -3.221826, 33.320503, 12.419811, 11.197246, NaN, 15.204766, NaN, -9.020255, -7.096309, -16.554453, -6.919592, -15.348430, -15.230279, -8.365189, 1.724042, -6.450827, NaN, 3.256709, NaN, NaN, 5.384641, -8.570913, NaN, -6.858097, -18.947824, -4.712167, 0.263110, 4.554219, -22.031930, NaN, 11.954769, 7.113354, 3.141517, 2.653462, NaN, -7.774847, 15.319792, 16.554314, 1.613927, NaN, -4.703287, 15.212944, 5.683378, 8.178779, 7.919678, 3.482335, -25.714181, -24.267593, 9.364237, 5.061932, -6.068848, 7.624811, NaN, -5.915274, 22.318213, -12.518443, 6.718165, 8.992783, 8.044958, 9.247886, NaN, 4.769439, 8.924079, NaN, 15.903566, -2.621297, 16.723516, NaN, -6.975778, -12.858262, 7.471387, -15.589874, 24.654324, NaN, I, NaN, J, K, H
NaN, 10.405293, -10.029739, -0.668004, -12.986749, -4.725389, -38.144823, 17.985240, -3.711631, NaN, NaN, -8.235187, 17.335437, NaN, -5.680978, 3.848081, 4.249750, 12.902754, 11.842845, -27.543604, 10.819317, 6.716344, 26.880349, 15.983404, 15.768149, 1.466971, 13.739065, NaN, -10.876263, -4.565712, -12.062925, -5.836198, -12.067499, -11.816030, -13.442927, -2.158493, -7.059329, NaN, -3.260265, -6.013284, NaN, 4.338466, -12.546283, -14.491100, -6.082285, -16.762543, NaN, -0.707433, 9.551114, -22.719403, -6.356189, 10.969917, NaN, 3.477318, 0.023291, NaN, -8.302987, 8.980573, 11.471128, 1.958260, 14.148106, -4.711854, 19.625687, 5.455198, 5.326691, 9.470972, 6.775554, -25.996666, -26.907450, 10.682195, 9.061910, -10.428458, 10.940297, -4.354157, -12.066845, 23.934231, -8.635490, 5.501063, 8.009504, 4.722443, NaN, NaN, 0.604179, 5.130266, 4.442869, NaN, -0.602286, 13.561313, -6.316433, -7.693571, -10.414478, 7.407032, -17.247508, 24.917318, -15.845529, H, H, K, J, J
24.736406, 10.609097, -8.044569, NaN, NaN, NaN, -41.705437, 11.242978, -8.604776, 10.366180, 1.117039, -8.894241, 15.117568, -4.913722, -0.850272, 5.354037, 12.135365, NaN, 10.943016, -22.860187, 9.055097, NaN, 32.344331, 11.859570, 18.863993, 3.747857, 15.649720, 5.648586, -5.509248, -7.467146, -14.983211, -10.215765, -14.465952, -23.776646, -13.940659, -2.760265, NaN, -1.440692, NaN, -11.790117, 12.488264, 3.439863, -18.448407, -13.184778, -12.212942, -18.849789, NaN, -3.866207, 13.783820, -22.024121, -8.230224, NaN, 6.338100, 6.615840, -2.750186, 6.779296, NaN, NaN, 13.100572, 2.486025, 13.517132, -7.106231, 13.086043, 6.438223, 6.510351, 7.895724, 5.398870, -30.138098, -23.307366, 12.594034, 2.501488, -10.802999, 11.290032, -2.336055, -13.184571, 22.830268, -10.920727, 1.580282, 11.593853, 2.585491, 9.135363, -6.972565, 6.093601, 9.488583, 10.379449, 17.295218, 1.346338, 10.817106, -5.994916, -6.837431, NaN, 5.036100, NaN, 24.371815, -14.313581, H, H, G, NaN, K
25.987406, 6.817710, -13.015119, -6.188108, NaN, -5.091204, -40.728112, NaN, -6.422276, NaN, -1.123497, -11.731156, 12.691198, -9.744563, -6.594545, -0.098695, 5.124539, NaN, 8.437769, -23.481761, 8.610585, -2.343708, 26.547234, 10.734828, 6.185844, -0.900260, 10.364397, 7.902211, NaN, NaN, -16.149990, -12.235902, -18.436198, -21.167602, -15.696722, -5.876555, -7.115023, -5.237379, -5.835055, -11.508628, 10.023297, 1.854529, -16.870280, -17.163377, -13.162086, -18.117988, -5.745827, NaN, 8.687983, -22.450264, -11.625672, 7.327441, 3.994156, 0.051285, 0.631096, 5.844628, -8.470205, 6.756221, 7.070820, -0.767857, 8.940955, -12.665172, NaN, 5.470747, NaN, 5.358010, 3.268720, -31.625622, -29.417960, NaN, 2.101603, -8.477858, 1.091368, -8.233084, NaN, 16.790846, -13.545522, 0.536657, 3.617444, 2.609635, 8.257867, -12.868409, -0.569752, 4.297295, 3.404423, NaN, -1.139699, 7.667005, -12.670125, -13.436974, -14.595416, 2.582603, -17.247874, 19.988436, -19.263201, H, NaN, H, I, NaN
28.342492, 9.746500, -10.525903, -3.749641, -14.577150, -0.953716, -34.118471, 20.956347, -1.647131, 10.369110, 5.036272, -3.464528, 15.261234, -5.358691, 0.408903, 3.327629, 15.608189, NaN, 17.163794, -22.304337, NaN, 5.105002, 29.555110, 15.454461, 18.640229, 11.640103, 18.699081, 12.373155, -6.095269, -3.503040, -12.428144, -4.540929, -14.585716, -14.803435, -9.966536, -3.586069, NaN, NaN, 0.821627, -10.094068, 17.520476, 9.120343, -10.657990, NaN, -7.731627, -11.614847, 3.271180, 6.822218, 15.490806, -16.800154, -7.293238, 13.442224, 11.322756, 5.520534, 6.271942, 14.214294, -2.797100, 19.735065, NaN, 0.155910, 7.887585, -2.906065, 15.600392, NaN, NaN, 11.910212, 7.191548, NaN, -19.863685, 14.589024, 7.599623, -1.093428, 7.289182, 1.642421, -3.304085, 23.839615, -5.406316, 7.316906, 14.622242, NaN, 17.545423, -6.110377, 5.004236, 10.873188, 7.080855, NaN, 1.161705, 11.454229, -4.969341, -6.800441, -9.046857, 5.248509, -11.585709, 27.584058, NaN, I, H, G, NaN, K
23.882721, 11.226855, NaN, -4.937162, -13.919459, 1.672699, -36.516581, 19.356689, -2.858911, 7.988296, 1.496617, -6.573749, 12.979757, -8.856322, -1.840297, 1.854199, NaN, NaN, 17.976327, -22.120760, 8.054114, 3.557279, NaN, 16.846522, NaN, NaN, NaN, NaN, -13.828385, -7.631240, -13.621172, -10.104761, -19.127056, -13.757106, -5.689016, NaN, -7.687094, NaN, 2.434576, -13.630183, 11.129837, -1.482055, -12.101459, -12.239893, NaN, NaN, -4.323213, -0.288208, NaN, -20.276139, -7.035391, 8.609847, 8.173298, 2.472556, 6.279517, 5.304344, -2.462161, 11.067405, NaN, 0.743842, NaN, -10.986822, 13.933591, 5.811166, 4.500435, 11.436375, 6.551087, -24.137179, -24.851953, 11.663316, 2.318728, -6.386618, 5.955872, -3.955614, -6.388442, 19.254753, -8.185607, 5.741299, 10.246881, 3.328599, 7.178697, -11.813277, NaN, 4.972457, 7.509689, NaN, 3.490697, 13.299822, -7.054468, -12.534692, -11.596027, 0.921237, NaN, 24.011377, -15.817471, H, H, J, NaN, J
NaN, 10.927978, -10.202636, -0.811375, NaN, -3.519455, -40.590908, 15.182179, -4.327983, NaN, -3.944734, -7.389026, 18.025240, -10.679793, -2.922093, -0.831255, 8.211332, 6.483499, 8.975180, -22.682425, 6.290414, 1.255160, 31.550221, 13.769046, 13.650717, 3.177652, NaN, 2.267397, -12.738577, -1.467249, -15.201221, -7.587729, -11.481614, -14.615053, -15.476425, -5.305618, NaN, 0.178327, NaN, -10.796670, 11.110195, 8.831520, NaN, NaN, -10.803790, -15.548101, NaN, 2.186209, 3.933363, -18.494748, -7.938544, 8.184045, 7.907556, 6.871627, 2.142097, 3.879355, -5.445284, 9.758490, 9.273416, 0.241908, 8.979232, -9.696401, 14.094200, 4.633084, 7.988207, 6.130601, 7.300051, NaN, -22.962505, 8.115500, 1.912692, -7.404801, NaN, -3.450914, NaN, 22.238368, NaN, 5.875229, NaN, 4.793673, 6.522622, NaN, -0.112600, 5.802502, 5.242597, 19.750642, -0.157113, 10.139672, -4.651854, -6.062739, -13.824844, 5.147696, -16.794223, 21.360001, -12.908796, G, H, H, G, H
NaN, NaN, NaN, -3.823207, NaN, -4.792955, -37.766441, 18.494097, -5.047899, 6.886641, 2.395793, -5.338612, 11.650045, NaN, -4.300439, -1.706214, 6.950186, 9.092635, 12.487004, -22.053241, 2.960519, 0.764616, 25.039183, 16.536434, 14.410555, 1.747276, 16.042167, 7.816427, -10.123919, -5.905530, -21.215323, NaN, -11.296308, -16.591226, -9.398466, NaN, -2.413751, 0.103224, -1.410251, -9.738914, 15.484273, 3.940036, -13.628725, -15.049394, -9.257614, -16.416363, NaN, 3.444134, 8.182130, -19.101734, -9.941092, 11.903845, NaN, 2.066074, -0.897623, 7.731984, -7.015238, 14.159099, NaN, NaN, 8.313932, -7.658665, 13.317635, 5.815171, NaN, 10.468212, 6.969178, -26.772163, NaN, 16.277907, 4.961039, -4.262093, 8.689160, -3.769250, -7.438389, NaN, -14.030938, 5.978631, 9.887532, NaN, NaN, -9.920571, 5.780117, 6.062401, 6.145806, 19.249051, 1.706840, 11.372097, -5.054387, -7.623122, -14.811225, 3.066413, -12.857738, 22.462097, -18.680012, J, H, I, I, K
25.100770, NaN, -8.215776, -0.595301, NaN, NaN, -33.289062, 15.822381, 2.155758, 9.853652, 5.451803, -1.971511, 15.504686, -4.999591, 1.523960, 2.568804, NaN, 10.263136, 12.171825, -19.622302, 8.575844, 2.351463, NaN, 17.138865, NaN, 4.896037, NaN, 11.836240, -5.764817, -6.173075, -15.670398, -7.650607, NaN, -17.796981, NaN, -1.797618, -0.672486, 1.059847, 7.082626, -10.649512, 16.700538, 5.367011, -10.211102, -12.894679, -9.113415, NaN, 1.346246, 5.944478, 8.240047, -17.939421, NaN, 14.103043, NaN, NaN, 4.563367, 5.051894, -3.228710, 14.863863, 15.357122, 3.978699, 11.688624, -4.126461, 15.122328, 7.019705, 12.024326, 8.394562, 8.487955, -25.770928, -18.677345, 11.831899, 4.713186, -3.229003, 14.377814, -2.405901, -5.108396, 20.325554, -6.442437, 7.307963, 14.037053, 3.947781, 7.360268, NaN, 8.467908, 6.116881, 11.778787, 20.168516, 8.122532, 16.268922, -1.844667, -7.023906, -10.005104, 8.622180, -12.085040, NaN, -13.503522, J, H, I, G, NaN
23.021884, 9.478414, -11.478759, NaN, -17.296547, -4.684703, -37.732727, 13.779530, NaN, NaN, -0.945105, -7.437032, NaN, -7.148157, NaN, 0.077197, 8.468256, 10.557541, 11.428444, -21.799130, 9.216999, 3.979140, 31.941934, 11.733369, 12.639912, 0.430884, 12.415718, 7.782490, -9.243718, -4.921917, -20.163493, -4.816750, -12.731139, -16.172632, -15.635171, -2.381552, -1.412790, -0.613161, 3.084348, -10.849221, 13.776259, NaN, -13.568357, -11.985485, -11.643576, -15.843868, 1.947849, NaN, 3.266376, -22.961494, -6.758445, 8.257498, 5.667354, NaN, 3.974262, 1.881982, -4.927663, 13.097281, NaN, 3.764033, 12.138698, -5.315999, 16.557674, 5.560936, 11.740364, 7.943598, 5.874194, -27.601700, -21.704042, 10.447181, 7.319028, -8.697539, 6.666699, -5.515376, -11.841287, 21.224326, -4.907821, 2.091048, 10.014286, NaN, 6.393593, -10.219585, 3.314875, 1.324246, NaN, 19.415373, -0.711941, 11.920262, -9.666605, -9.526225, -19.054879, 6.522819, -17.842346, 21.139873, -9.869699, NaN, H, I, NaN, NaN
26.345892, 10.909180, NaN, -4.372625, -15.995005, -4.223633, -39.441552, 13.995684, -5.301988, 6.229187, -2.130320, -9.410827, 7.287740, -8.277334, NaN, 4.619373, 11.238920, 14.013859, 7.229625, -25.527397, 7.224028, -3.389357, 29.337734, 9.794928, 11.665742, 3.164844, 13.583543, NaN, -8.957645, -7.452426, -17.496925, -12.852558, -18.287987, -21.843033, -13.165157, -1.216230, -3.718457, NaN, -1.621131, -12.101882, 9.249773, 2.755842, -14.214323, -16.012809, -14.016097, -18.318044, NaN, 0.688110, 8.145751, -21.434711, -13.365609, 11.256142, 3.172207, 4.382466, 2.736800, 8.818703, -6.650475, 13.506426, NaN, 2.582501, 9.288514, -7.138206, 12.410106, 6.050673, 7.882221, NaN, 7.871445, NaN, -24.089170, 9.751208, 1.528081, -8.527592, 2.970399, -4.261468, -12.215426, 22.077626, -11.869392, 5.174547, 6.666197, 4.549109, 7.595778, NaN, 2.511336, 7.669726, 4.566767, 12.697723, -0.009576, 9.972515, -8.723194, -10.908878, NaN, 4.782012, -16.526163, 22.162199, -13.318621, J, H, NaN, H, K
26.449619, 12.853022, -8.944081, -0.813188, -14.502019, -1.506339, -40.744960, 17.123642, -4.675516, 10.158988, 2.314965, NaN, NaN, NaN, -4.051117, 4.968807, 15.143521, 13.603523, 10.887988, -21.585814, 12.792548, NaN, 29.598456, 14.591349, 17.032622, 7.215368, 18.385429, 8.136987, -12.325637, -6.523387, -11.860600, NaN, -14.869082, -20.003709, NaN, -3.520894, NaN, -2.043498, 1.228681, -11.566475, 14.822491, NaN, -15.591388, -13.977671, -7.408396, -15.201815, -1.446808, 1.583981, 13.595707, -16.840609, -9.667439, 12.971269, 8.822070, 6.302963, 2.783066, 9.640406, -5.926053, 13.494894, 12.609158, 1.953804, 10.420224, -8.118799, NaN, 7.427178, NaN, 9.977402, 5.617406, -24.683279, NaN, 15.080505, NaN, NaN, 7.822432, -2.504382, -11.519956, 24.953368, -12.055302, 4.915233, 10.156950, 4.404524, NaN, -11.165663, 2.685396, 8.402144, 3.753886, 16.095063, 1.658818, 11.366123, -7.190533, -8.378992, -12.033946, NaN, -14.528704, NaN, -11.426404, I, H, G, K, NaN
